fecha,categoria,cantidad_forecast,ci_lower,ci_upper
2025-02-27,Bebidas,24.839597376839993,14.05530040565827,35.80226929138505
2025-02-28,Bebidas,23.594643214778053,13.350852403800955,34.00786886333582
2025-03-01,Bebidas,25.93789914935435,14.676766249671886,37.38529397677819
2025-03-02,Bebidas,22.730361814760354,12.861805237376348,32.76214676254928
2025-03-03,Bebidas,25.879283944873244,14.643599274586807,37.30080962288287
2025-03-04,Bebidas,24.465895539057684,13.843844015585127,35.263638425997414
2025-03-05,Bebidas,24.33009791327064,13.767003944634874,35.067908072811754
2025-03-06,Bebidas,24.972221407779177,14.176084250663855,36.10769279404697
2025-03-07,Bebidas,23.72062016376972,13.465582593899486,34.29798461945652
2025-03-08,Bebidas,26.07638725313049,14.80289064464888,37.70422201291753
2025-03-09,Bebidas,22.851724176752192,12.972332813838385,33.04163546024893
2025-03-10,Bebidas,26.017459089281537,14.769438650057824,37.619016936347435
2025-03-11,Bebidas,24.596524294335023,13.962810715804979,35.56446695384895
2025-03-12,Bebidas,24.460001615389885,13.885310321777169,35.36706685594513
2024-12-12,Carnes,14.978295248298787,8.940789159786368,20.856059318512468
2024-12-13,Carnes,14.286894915851386,8.528081004756475,19.893340523928686
2024-12-14,Carnes,14.315146816288431,8.544945025727058,19.932679000144304
2024-12-15,Carnes,14.225711511636673,8.491559631122591,19.808147604009744
2024-12-16,Carnes,14.235767475458255,8.497562200229206,19.82214971669954
2024-12-17,Carnes,13.993778815147989,8.353115215106586,19.485200166021436
2024-12-18,Carnes,14.291313013524032,8.53071823944331,19.899492366018066
2024-12-19,Carnes,15.03346402526225,9.230487099482357,20.740043530149403
2024-12-20,Carnes,14.339517093879461,8.804406444545448,19.782680041581003
2024-12-21,Carnes,14.367873053074073,8.821816890674132,19.821799690056373
2024-12-22,Carnes,14.278108336009673,8.766701711533829,19.697961023448414
2024-12-23,Carnes,14.288201338440524,8.772898774870425,19.711885246728823
2024-12-24,Carnes,14.045321373865852,8.623771442942006,19.37681004187816
2024-12-25,Carnes,14.343951464501803,8.807129130465013,19.788797662881166
2024-12-26,Carnes,15.088632802225709,9.76079848056002,20.73307997853102
2024-12-27,Carnes,14.392139271907531,9.310238573538706,19.776037928539182
2024-12-28,Carnes,14.42059928985971,9.32864928732739,19.8151444424379
2024-12-29,Carnes,14.33050516038267,9.27036762233935,19.691347355151898
2024-12-30,Carnes,14.34063520142279,9.276920720323009,19.705266903319288
2024-12-31,Carnes,14.096863932583712,9.119225701716838,19.37030420129349
2025-01-01,Carnes,14.39658991547957,9.313117683633363,19.782153495823803
2025-01-02,Carnes,15.143801579189173,9.201492778932089,20.474855427726485
2025-01-03,Carnes,14.444761449935607,8.776750506136485,19.52973306133767
2025-01-04,Carnes,14.473325526645352,8.794106263487585,19.568352514848087
2025-01-05,Carnes,14.382901984755671,8.739164209248921,19.44609728469515
2025-01-06,Carnes,14.393069064405061,8.745341806696134,19.459843468891695
2025-01-07,Carnes,14.148406491301577,8.596682905698621,19.129052631024837
2025-01-08,Carnes,14.44922836645734,8.779464639698253,19.535772460989858
2025-01-09,Carnes,15.198970356152634,9.729948472538046,20.965533985857498
2025-01-10,Carnes,14.49738362796368,9.280812606467244,19.997761824375665
2025-01-11,Carnes,14.526051763430992,9.299165131300464,20.03730679053897
2025-01-12,Carnes,14.43529880912867,9.24106767151203,19.91212172186936
2025-01-13,Carnes,14.445502927387329,9.24760005775517,19.92619733246235
2025-01-14,Carnes,14.199949050019438,9.090403450482736,19.58747911401201
2025-01-15,Carnes,14.50186681743511,9.283682616838174,20.00394595784167
2025-01-16,Carnes,15.254139133116096,9.913873138241113,21.135489719586353
2025-01-17,Carnes,14.550005805991754,9.45624728229467,20.159872376202745
2025-01-18,Carnes,14.578778000216632,9.474946723866896,20.199737911054836
2025-01-19,Carnes,14.487695633501668,9.415751051081758,20.073538037791554
2025-01-20,Carnes,14.497936790369597,9.422406918652616,20.0877277514037
2025-01-21,Carnes,14.2514916087373,9.262238832803101,19.746263735809205
2025-01-22,Carnes,14.554505268412878,9.459171544309331,20.166106640943315
2025-01-23,Carnes,15.309307910079559,9.628590913604945,21.200169010979742
2025-01-24,Carnes,14.602627984019827,9.18413372750277,20.221566061902656
2025-01-25,Carnes,14.631504237002273,9.202295072791454,20.261553594143002
2025-01-26,Carnes,14.540092457874668,9.144802818335913,20.134967521246548
2025-01-27,Carnes,14.550370653351868,9.151267156251205,20.149200658532983
2025-01-28,Carnes,14.303034167455165,8.995708077114779,19.806691687233272
2025-01-29,Carnes,14.607143719390649,9.18697384077341,20.227819404877568
2025-01-30,Carnes,15.364476687043021,9.771205483796862,21.036351739061338
2025-01-31,Carnes,14.655250162047901,9.320165187961038,20.065310619577506
2025-02-01,Carnes,14.684230473787913,9.338595531328018,20.104989161430133
2025-02-02,Carnes,14.592489282247668,9.280251726190542,19.979381240411335
2025-02-03,Carnes,14.602804516334135,9.286811811114056,19.99350439585188
2025-02-04,Carnes,14.354576726173025,9.128948657434476,19.65364204898506
2025-02-05,Carnes,14.659782170368418,9.323047367774645,20.071515641919408
2025-02-06,Carnes,15.419645464006486,9.254042358846926,21.43134545783808
2025-02-07,Carnes,14.707872340075976,8.826874389640565,20.44207136965189
2025-02-08,Carnes,14.736956710573555,8.844329265447746,20.482494944435913
2025-02-09,Carnes,14.644886106620667,8.789073438005182,20.354528518461198
2025-02-10,Carnes,14.655238379316405,8.795286315613836,20.368916860458683
2025-02-11,Carnes,14.40611928489089,8.645778425980923,20.022673012943542
2025-02-12,Carnes,14.712420621346189,8.82960402357623,20.448392901970443
2025-02-13,Carnes,15.474814240969947,9.935651290356862,20.94840802993833
2025-02-14,Carnes,14.760494518104048,9.477020151675415,19.981426405124374
2025-02-15,Carnes,14.789682947359195,9.495760670965435,20.02093906849263
2025-02-16,Carnes,14.697282930993666,9.436434960973997,19.895856258795735
2025-02-17,Carnes,14.707672242298674,9.44310544972211,19.909920371552005
2025-02-18,Carnes,14.45766184360875,9.282585517032407,19.571478839270597
2025-02-19,Carnes,14.765059072323957,9.479950837518794,19.987605487004416
2025-02-20,Carnes,15.529983017933407,9.421062407505758,20.986566296891674
2025-02-21,Carnes,14.813116696132122,8.986184768056303,20.0178232808099
2025-02-22,Carnes,14.842409184144834,9.003954675294462,20.05740791789352
2025-02-23,Carnes,14.749679755366664,8.94770157221491,19.932097265429913
2025-02-24,Carnes,14.760106105280942,8.95402658191463,19.946186996465542
2025-02-25,Carnes,14.509204402326613,8.801820323932724,19.607128980949778
2025-02-26,Carnes,14.817697523301726,8.988963667337325,20.02401361810637
2025-02-27,Carnes,15.585151794896872,10.282290817622227,21.458806126741784
2025-02-28,Carnes,14.865738874160197,9.807658746897603,20.46826445000199
2025-03-01,Carnes,14.895135420930476,9.82705309395971,20.508739820806248
2025-03-02,Carnes,14.802076579739666,9.765657601579061,20.38060942735402
2025-03-03,Carnes,14.812539968263211,9.772560813376595,20.395016205594644
2025-03-04,Carnes,14.560746961044478,9.606440588168752,20.048328704755203
2025-03-05,Carnes,14.870335974279497,9.810691679843424,20.47459408230224
2025-03-06,Carnes,15.640320571860332,9.940811611665474,21.552595437156317
2025-03-07,Carnes,14.918361052188269,9.481942271786282,20.55772443192315
2025-03-08,Carnes,14.947861657716116,9.500692524419211,20.598376707122465
2025-03-09,Carnes,14.854473404112664,9.441336002182409,20.4696862983006
2025-03-10,Carnes,14.86497383124548,9.448009955410525,20.484156043781272
2025-03-11,Carnes,14.612289519762339,9.287406652803249,20.135953287086448
2025-03-12,Carnes,14.922974425257266,9.484874479752385,20.56408172894273
2024-12-12,Congelados,7.184989375956744,3.838018925585893,10.499142834798178
2024-12-13,Congelados,7.29909467781465,3.8989707635253916,10.665880431714164
2024-12-14,Congelados,7.047325041734582,3.764482516208463,10.297979349004796
2024-12-15,Congelados,7.850161112499127,4.193334929553478,11.471132173432277
2024-12-16,Congelados,7.512271247579781,4.012843681972276,10.977386982090712
2024-12-17,Congelados,8.27705112008653,4.4213675462399555,12.094929778395528
2024-12-18,Congelados,6.930177318964142,3.701905502721597,10.12679598187916
2024-12-19,Congelados,7.24613825805857,3.9408113906074766,10.113734163868072
2024-12-20,Congelados,7.36121466944572,4.003395682630938,10.2743510596342
2024-12-21,Congelados,7.1073023117848795,3.865305478490404,9.919955104872116
2024-12-22,Congelados,7.91697103402175,4.305643712398813,11.050043149824274
2024-12-23,Congelados,7.576205508968167,4.120318423971692,10.574422645513575
2024-12-24,Congelados,8.34749415021635,4.539783655606861,11.650942027754168
2024-12-25,Congelados,6.989157586525868,3.8010524843492672,9.755055636827324
2024-12-26,Congelados,7.44532796603017,4.092512178327226,10.484893889963002
2024-12-27,Congelados,7.563567722631322,4.157505640812757,10.651405198423085
2024-12-28,Congelados,7.302675546676703,4.014099680431154,10.284003413829268
2024-12-29,Congelados,8.134601320958744,4.471388651212238,11.455564090198425
2024-12-30,Congelados,7.78446846354068,4.27892930092522,10.962488986701626
2024-12-31,Congelados,8.576959123538806,4.714541767165873,12.078515106273297
2025-01-01,Congelados,7.181283131063929,3.947373279456137,10.11305236875061
2025-01-02,Congelados,7.761997688652417,4.589373747390088,11.076831213027889
2025-01-03,Congelados,7.88526649851981,4.6622579020329695,11.252743118120069
2025-01-04,Congelados,7.61327788015583,4.501441386133534,10.86459922291034
2025-01-05,Congelados,8.480587683910606,5.014248656100303,12.102301769464937
2025-01-06,Congelados,8.115562739086132,4.798423302097808,11.581389516646746
2025-01-07,Congelados,8.941760147615328,5.286922377845911,12.760422236058417
2025-01-08,Congelados,7.48672232025231,4.426613901315215,10.683996930517116
2025-01-09,Congelados,8.161972008248005,4.952646506921281,11.407600954099616
2025-01-10,Congelados,8.291592837316093,5.031299820809097,11.588765835803946
2025-01-11,Congelados,8.005588695251697,4.857753842738009,11.18903141860756
2025-01-12,Congelados,8.917590814380716,5.411152470550589,12.463693501962371
2025-01-13,Congelados,8.533756200989215,5.178243419241927,11.927226077482532
2025-01-14,Congelados,9.402527410694779,5.705409733058485,13.141466370234872
2025-01-15,Congelados,7.872511750519959,4.777003374001854,11.003036088048185
2025-01-16,Congelados,8.601164523458488,5.315912827319785,11.916279049838911
2025-01-17,Congelados,8.737760198542288,5.400335198192236,12.105522282759328
2025-01-18,Congelados,8.436366285674103,5.214059983583522,11.687963246437581
2025-01-19,Congelados,9.397442881433623,5.80804924974635,13.019463983588308
2025-01-20,Congelados,8.992954277914501,5.558056803945841,12.459074857340623
2025-01-21,Congelados,9.908473725956028,6.123889670440965,13.727459526493613
2025-01-22,Congelados,8.296128522697192,5.1273866359164275,11.493674169371292
2025-01-23,Congelados,9.030430622188229,5.836423298033367,12.284970379098388
2025-01-24,Congelados,9.17384350119676,5.929111930868531,12.480068823935795
2025-01-25,Congelados,8.857407649669577,5.724597478185792,12.049590453021272
2025-01-26,Congelados,9.866449564510827,6.376747523611268,13.422288007956885
2025-01-27,Congelados,9.44177378234401,6.102276932689619,12.844560364291581
2025-01-28,Congelados,10.402984887683816,6.723513629392599,14.15218903131727
2025-01-29,Congelados,8.710170913792716,5.629437462949456,11.849290044919131
2025-01-30,Congelados,9.401000190179769,6.110669245015344,12.708803131384649
2025-01-31,Congelados,9.550298109541528,6.20771319626871,12.910632492804721
2025-02-01,Congelados,9.220877107947487,5.993588875198531,12.46530257344407
2025-02-02,Congelados,10.27132571114193,6.67638260386102,13.885358336402296
2025-02-03,Congelados,9.82922308326663,6.389014996516423,13.287699029108147
2025-02-04,Congelados,10.829878108720196,7.039442798368454,14.640441020774556
2025-02-05,Congelados,9.06759841727477,5.8939574144962545,12.25809178048708
2025-02-06,Congelados,9.669851446239905,6.465074089542732,13.064206205590235
2025-02-07,Congelados,9.82341901056875,6.567746368083543,13.271679747250735
2025-02-08,Congelados,9.484577176269733,6.34120332597388,12.813896127825627
2025-02-09,Congelados,10.565066670931282,7.063597529731351,14.27366390602881
2025-02-10,Congelados,10.110320723791302,6.75956325820979,13.659290990620349
2025-02-11,Congelados,11.13959263628175,7.4477143854045735,15.049862560530674
2025-02-12,Congelados,9.32691499791688,6.235793468352308,12.600890662304733
2025-02-13,Congelados,9.804396213459901,6.478507782241907,12.975380438037542
2025-02-14,Congelados,9.960100492329817,6.5813934021643545,13.181443331680484
2025-02-15,Congelados,9.616544066914935,6.354379629237274,12.726772261210021
2025-02-16,Congelados,10.71206731968033,7.078274886440774,14.176614829162611
2025-02-17,Congelados,10.250994110126616,6.773608866092043,13.566419140055997
2025-02-18,Congelados,11.29458714747012,7.463189893492962,14.94753597654506
2025-02-19,Congelados,9.456688202216037,6.248750741854381,12.515215056201098
2025-02-20,Congelados,9.785933488968258,6.539271870521823,13.114117050567872
2025-02-21,Congelados,9.941344560062769,6.643122489036822,13.322383229730551
2025-02-22,Congelados,9.598435088064667,6.413979478111955,12.862850681445714
2025-02-23,Congelados,10.691895353620078,7.144664390710282,14.328195395754673
2025-02-24,Congelados,10.231690394130226,6.837140805999723,13.711475313525904
2025-02-25,Congelados,11.273318234401888,7.533189644173364,15.107359460485602
2025-02-26,Congelados,9.438880249020391,6.307359862114761,12.649031444111845
2025-02-27,Congelados,9.611481113461876,6.597482655962764,12.786531982152047
2025-02-28,Congelados,9.764121694591072,6.7022577238953716,12.989595760704253
2025-03-01,Congelados,9.42732521856225,6.471074945407947,12.541542140103887
2025-03-02,Congelados,10.501292531190582,7.208264212545184,13.97028316644524
2025-03-03,Congelados,10.049291576816167,6.898003138132092,13.368968489670097
2025-03-04,Congelados,11.072350473068965,7.600248010111574,14.729984044103198
2025-03-05,Congelados,9.270614739815967,6.363506231145151,12.33306401641271
2025-03-06,Congelados,9.293795264601856,6.2297237052728685,12.702195478958576
2025-03-07,Congelados,9.441390655295354,6.328658368455562,12.903919903803908
2025-03-08,Congelados,9.115726227815266,6.110362253028519,12.458821523581259
2025-03-09,Congelados,10.15419597109579,6.806458884462164,13.87813896092296
2025-03-10,Congelados,9.717134889690055,6.513492480321976,13.280790392958941
2025-03-11,Congelados,10.706378879576897,7.176592598049908,14.632829057269449
2025-03-12,Congelados,8.964195460798951,6.0087896678269495,12.251718465151638
2024-12-12,Descartables,50.71137766091061,24.160498991822408,76.84137113208689
2024-12-13,Descartables,50.74344722784358,24.1757779445011,76.88996514803375
2024-12-14,Descartables,51.65797470400921,24.611487664588733,78.2757201491388
2024-12-15,Descartables,50.41057373614212,24.017186519230933,76.38557231361108
2024-12-16,Descartables,52.308393148698194,24.921367516054172,79.26127896068783
2024-12-17,Descartables,51.602811647161005,24.585206245293072,78.19213328718453
2024-12-18,Descartables,52.44499796863596,24.986450358734043,79.4682719896972
2024-12-19,Descartables,50.95592506291114,25.039815671773056,77.78831211486147
2024-12-20,Descartables,50.988149280134415,25.055650698974343,77.83750497052891
2024-12-21,Descartables,51.907086916872885,25.507217989910135,79.24033707714756
2024-12-22,Descartables,50.65367055995475,24.891287369506983,77.3268963406396
2024-12-23,Descartables,52.56064189912401,25.828375858533516,80.23804124758125
2024-12-24,Descartables,51.851657845121096,25.479980063450974,79.155720147353
2024-12-25,Descartables,52.69790547367184,25.895827378663565,80.44758511840188
2024-12-26,Descartables,51.20047246491169,24.851237063107707,75.34307981114877
2024-12-27,Descartables,51.23285133242526,24.866952834343337,75.39072631677314
2024-12-28,Descartables,52.156199129736564,25.315119304260328,76.74946117676784
2024-12-29,Descartables,50.89676738376738,24.703827349770396,74.89616838502106
2024-12-30,Descartables,52.81289064954985,25.63385848479028,77.71580307180608
2024-12-31,Descartables,52.10050404308121,25.288086510711963,76.66750413307376
2025-01-01,Descartables,52.95081297870773,25.700802017402165,77.91876004765437
2025-01-02,Descartables,51.44501986691222,24.810579407446916,79.32126780587488
2025-01-03,Descartables,51.477553384716096,24.826269467028286,79.37143009340173
2025-01-04,Descartables,52.405311342600235,25.27370271799258,80.80190747734945
2025-01-05,Descartables,51.13986420758001,24.66341086252109,78.85075902117643
2025-01-06,Descartables,53.06513939997567,25.59192042798911,81.81927316561833
2025-01-07,Descartables,52.3493502410413,25.246714151216867,80.71562302192595
2025-01-08,Descartables,53.20372048374361,25.658754438202134,82.03294646746217
2025-01-09,Descartables,51.68956726891277,26.242125620677626,79.40687321475117
2025-01-10,Descartables,51.722255437006936,26.25872098138116,79.45708963861816
2025-01-11,Descartables,52.65442355546392,26.73197069416896,80.88911082796295
2025-01-12,Descartables,51.38296103139265,26.086465594366565,78.93585664572188
2025-01-13,Descartables,53.317388150401506,27.068549255407508,81.90757448160896
2025-01-14,Descartables,52.598196439001406,26.703424913434883,80.802733252292
2025-01-15,Descartables,53.4566279887795,27.13923952277053,82.12147838478931
2025-01-16,Descartables,51.93411467091331,27.09738067596603,78.09034395404812
2025-01-17,Descartables,51.966957489297776,27.114516894767004,78.13972781281447
2025-01-18,Descartables,52.90353576832759,27.603190251779594,79.54800675263611
2025-01-19,Descartables,51.626057855205275,26.93664754596157,77.62713662205712
2025-01-20,Descartables,53.569636900827334,27.950738218475685,80.5495847495788
2025-01-21,Descartables,52.84704263696151,27.573714137747338,79.46306127725113
2025-01-22,Descartables,53.709535493815395,28.023732346790972,80.75994222489827
2025-01-23,Descartables,52.17866207291385,24.98376596494267,78.04028457351548
2025-01-24,Descartables,52.211659541588624,24.99956554665011,78.08963677503391
2025-01-25,Descartables,53.15264798119128,25.450122038840302,79.4970129454762
2025-01-26,Descartables,51.86915467901792,24.835570131889114,77.57737417800757
2025-01-27,Descartables,53.82188565125317,25.770561020207538,80.49794888641627
2025-01-28,Descartables,53.09588883492162,25.42294508239037,79.41212192391562
2025-01-29,Descartables,53.96244299885129,25.8378615552833,80.70817151324653
2025-01-30,Descartables,52.423209474914394,25.731678616963478,78.00962504254234
2025-01-31,Descartables,52.456361593879464,25.747951174085124,78.05895785515978
2025-02-01,Descartables,53.40176019405496,26.211995500792813,79.46578111253255
2025-02-02,Descartables,52.112251502830546,25.579046401553754,77.54689650971838
2025-02-03,Descartables,54.074134401679,26.542027125987307,80.46632381776557
2025-02-04,Descartables,53.34473503288172,26.18400497646041,79.38092344193832
2025-02-05,Descartables,54.21535050388717,26.611342366201658,80.67646385485163
2025-02-06,Descartables,52.667756876914936,25.88372266934875,77.26331451610615
2025-02-07,Descartables,52.701063646170304,25.900091378204774,77.31217536648387
2025-02-08,Descartables,53.65087240691863,26.366877662830145,78.70553968202428
2025-02-09,Descartables,52.35534832664318,25.730188576494463,76.80501286233385
2025-02-10,Descartables,54.326383152104825,26.69885938799506,79.69651029211317
2025-02-11,Descartables,53.59358123084182,26.338721747315486,78.62149383654494
2025-02-12,Descartables,54.46825800892306,26.76858420001276,79.9046399398195
2025-02-13,Descartables,52.91230427891547,26.996543332212916,79.69108088814454
2025-02-14,Descartables,52.945765698461145,27.01361578209074,79.74147704321632
2025-02-15,Descartables,53.89998461978231,27.500470641445816,81.17862362528844
2025-02-16,Descartables,52.59844515045581,26.836408337580895,79.21837848868529
2025-02-17,Descartables,54.57863190253065,27.846725279675677,82.20073249469122
2025-02-18,Descartables,53.84242742880192,27.47110421672555,81.09193689288053
2025-02-19,Descartables,54.721165513958944,27.919447775315582,82.41540198815605
2025-02-20,Descartables,53.15685168091602,28.478771585309698,79.04838894126077
2025-02-21,Descartables,53.190467750751985,28.496781387323573,79.09837866185259
2025-02-22,Descartables,54.149096832645995,29.0103667069014,80.52393495647352
2025-02-23,Descartables,52.84154197426845,28.309844479390236,78.5794987880657
2025-02-24,Descartables,54.83088065295649,29.375632238534706,81.53780073101697
2025-02-25,Descartables,54.09127362676203,28.97938793707913,80.43794733448298
2025-02-26,Descartables,54.974073018994844,29.452347517115253,81.75073895978876
2025-02-27,Descartables,53.40139908291656,26.501342813754967,78.83613221675408
2025-02-28,Descartables,53.435169803042825,26.51810210183549,78.88598770748374
2025-03-01,Descartables,54.39820904550967,26.996026529772006,80.30771617064917
2025-03-02,Descartables,53.08463879808108,26.34414519267441,78.36850110361542
2025-03-03,Descartables,55.083129403382316,27.335929781668444,81.31885956423993
2025-03-04,Descartables,54.34011982472213,26.967198776561194,80.22195943825974
2025-03-05,Descartables,55.22698052403073,27.407318320693932,81.53122602208043
2025-03-06,Descartables,53.6459464849171,27.941795409641003,81.40873601361169
2025-03-07,Descartables,53.679871855333666,27.95946563118593,81.46021840334234
2025-03-08,Descartables,54.647321258373346,28.463367138385816,82.92834112685001
2025-03-09,Descartables,53.32773562189371,27.77605347731766,80.92584502478707
2025-03-10,Descartables,55.33537815380814,28.82174547378973,83.97248044832783
2025-03-11,Descartables,54.58896602268223,28.432972482990543,82.8397859556084
2025-03-12,Descartables,55.479888029066615,28.89701426171726,84.19177691072848
2024-12-12,Embutidos,3.478177944126104,1.4303851275638282,5.29671567773222
2024-12-13,Embutidos,3.590087112726391,1.4764072727718422,5.467135666970594
2024-12-14,Embutidos,3.7304706120755498,1.5341393591832104,5.680917564804008
2024-12-15,Embutidos,3.6278964054077285,1.4919561753305588,5.524713248257777
2024-12-16,Embutidos,3.600291722015199,1.480603872714051,5.482675675237406
2024-12-17,Embutidos,3.2458888023984813,1.3348572566615133,4.9429760018098055
2024-12-18,Embutidos,3.4622046814665124,1.4238161947162333,5.272390921462498
2024-12-19,Embutidos,3.48890828195308,1.5670291009145865,5.256646893111895
2024-12-20,Embutidos,3.601162695450065,1.617447718556608,5.425777683106952
2024-12-21,Embutidos,3.7419792843068764,1.6806949222081242,5.637942355976597
2024-12-22,Embutidos,3.639088631526303,1.634481999973035,5.482919699443338
2024-12-23,Embutidos,3.611398786424635,1.6220452175850952,5.441200133762194
2024-12-24,Embutidos,3.255902517613183,1.4623755004487502,4.905583199769739
2024-12-25,Embutidos,3.4728857410485885,1.5598326412088939,5.232506149630324
2024-12-26,Embutidos,3.499638619780055,1.7236177356729532,5.362411238742079
2024-12-27,Embutidos,3.612238278173738,1.7790745383099824,5.534944959862906
2024-12-28,Embutidos,3.7534879565382018,1.848641850034983,5.751378410576713
2024-12-29,Embutidos,3.650280857644876,1.7978110056459504,5.593236680200473
2024-12-30,Embutidos,3.62250585083407,1.7841314519694766,5.550677712015419
